feature,value_auc,category_rate_auc,missingness_auc,value_auc_sep,category_rate_auc_sep,missingness_auc_sep,flagged
F3628,0.5163527423103625,,0.4998333518497945,0.5163527423103625,,0.5001666481502055,False
F2538,0.48366376222328467,,0.4776691478724586,0.5163362377767153,,0.5223308521275414,False
F2571,0.5163194444444444,,0.4622689385678683,0.5163194444444444,,0.5377310614321317,False
F3684,0.5159431862773346,,0.4998333518497945,0.5159431862773346,,0.5001666481502055,False
F2229,0.5158955591507183,,0.49977780246639264,0.5158955591507183,,0.5002221975336074,False
F1031,0.48414023372287146,0.5158597662771286,0.4991112098655705,0.5158597662771285,0.5158597662771286,0.5008887901344294,False
F1034,0.48414023372287146,,0.4991112098655705,0.5158597662771285,,0.5008887901344294,False
F3909,0.51585214811523,0.51585214811523,,0.51585214811523,0.51585214811523,,False
F2361,0.48422261626501173,,0.4552635441055246,0.5157773837349883,,0.5447364558944754,False
F2359,0.48422261626501173,,0.4552635441055246,0.5157773837349883,,0.5447364558944754,False
F1164,0.5157239693299256,0.5157239693299256,0.4998889012331963,0.5157239693299256,0.5157239693299256,0.5001110987668037,False
F1355,0.4843628269337785,0.5156371730662215,0.4991112098655705,0.5156371730662215,0.5156371730662215,0.5008887901344294,False
F1358,0.4843628269337785,,0.4991112098655705,0.5156371730662215,,0.5008887901344294,False
F3882,0.48438170793094315,,,0.5156182920690568,,,False
F2791,0.5155693012600229,,0.5881520708947291,0.5155693012600229,,0.5881520708947291,False
F3906,0.48444617264748363,0.5155538273525164,,0.5155538273525164,0.5155538273525164,,False
F3569,0.48454353385966864,,0.4995556049327852,0.5154564661403314,,0.5004443950672148,False
F2627,0.5154160982264666,,0.5505711985362394,0.5154160982264666,,0.5505711985362394,False
F3572,0.4846547314578005,,0.4995556049327852,0.5153452685421995,,0.5004443950672148,False
F3483,0.4848283919042657,,0.4995556049327852,0.5151716080957343,,0.5004443950672148,False
F1794,0.5151609989650164,0.5484877435437068,0.4996111543161871,0.5151609989650164,0.5484877435437068,0.5003888456838129,False
F1149,0.5151502668649445,,0.49944450616598157,0.5151502668649445,,0.5005554938340184,False
F1473,0.5151502668649445,,0.49944450616598157,0.5151502668649445,,0.5005554938340184,False
F947,0.5151487046311755,0.5151487046311755,0.4991112098655705,0.5151487046311755,0.5151487046311755,0.5008887901344294,False
F1741,0.5151465860642349,,0.4996111543161871,0.5151465860642349,,0.5003888456838129,False
F3791,0.4848824080590573,,0.4998889012331963,0.5151175919409428,,0.5001110987668037,False
F3480,0.4849176245447419,,0.4995556049327852,0.515082375455258,,0.5004443950672148,False
F537,0.5148007856341189,,0.4643928452394178,0.5148007856341189,,0.5356071547605822,False
F531,0.5148007856341189,,0.4643928452394178,0.5148007856341189,,0.5356071547605822,False
F1682,0.48520249221183803,,0.499277858015776,0.5147975077881619,,0.500722141984224,False
F1679,0.48520249221183803,0.514797507788162,0.499277858015776,0.5147975077881619,0.514797507788162,0.500722141984224,False
F2006,0.48520249221183803,,0.499277858015776,0.5147975077881619,,0.500722141984224,False
F2003,0.48520249221183803,,0.499277858015776,0.5147975077881619,,0.500722141984224,False
F2424,0.5146093388811835,,0.5892891187673248,0.5146093388811835,,0.5892891187673248,False
F473,0.5146014061522227,,0.600720633235539,0.5146014061522227,,0.600720633235539,False
F3579,0.5144707886655328,,0.4995556049327852,0.5144707886655328,,0.5004443950672148,False
F945,0.48572449281037666,,0.4991112098655705,0.5142755071896233,,0.5008887901344294,False
F1269,0.48572449281037666,,0.4991112098655705,0.5142755071896233,,0.5008887901344294,False
F1647,0.5142666216134544,,0.499277858015776,0.5142666216134544,,0.500722141984224,False
F3903,0.485786215797696,0.514213784202304,,0.514213784202304,0.514213784202304,,False
F1593,0.4858240342404413,,0.499277858015776,0.5141759657595587,,0.500722141984224,False
F1590,0.485881724329284,0.5178708785925816,0.499277858015776,0.514118275670716,0.5178708785925816,0.500722141984224,False
F1417,0.514099833715746,,0.49944450616598157,0.514099833715746,,0.5005554938340184,False
F1093,0.514099833715746,,0.49944450616598157,0.514099833715746,,0.5005554938340184,False
F2330,0.5140948745910577,,0.602329507969622,0.5140948745910577,,0.602329507969622,False
F1266,0.48591273521713146,0.5140872647828686,0.4991112098655705,0.5140872647828685,0.5140872647828686,0.5008887901344294,False
F942,0.48591273521713146,0.5140872647828686,0.4991112098655705,0.5140872647828685,0.5140872647828686,0.5008887901344294,False
F1917,0.48592567868268804,,0.499277858015776,0.514074321317312,,0.500722141984224,False
F1594,0.4859270522562319,,0.499277858015776,0.5140729477437681,,0.500722141984224,False
F1254,0.5140557455629501,0.5140557455629501,0.4998889012331963,0.5140557455629501,0.5140557455629501,0.5001110987668037,False
F1578,0.5140557455629501,0.5140557455629501,0.4998889012331963,0.5140557455629501,0.5140557455629501,0.5001110987668037,False
F1914,0.48618940480311196,,0.499277858015776,0.5138105951968881,,0.500722141984224,False
F2013,0.5135757141208854,,0.499277858015776,0.5135757141208854,,0.500722141984224,False
F1689,0.5135715934002538,,0.499277858015776,0.5135715934002538,,0.500722141984224,False
F1379,0.5135691246802357,0.5135691246802357,0.49944450616598157,0.5135691246802357,0.5135691246802357,0.5005554938340184,False
F3897,0.513524560371207,0.539540874059261,,0.513524560371207,0.539540874059261,,False
F1704,0.4866021792305982,,0.4996111543161871,0.5133978207694019,,0.5003888456838129,False
F1488,0.5133848891303424,0.5133848891303424,0.4998889012331963,0.5133848891303424,0.5133848891303424,0.5001110987668037,False
F3834,0.486689193175099,,0.4998889012331963,0.513310806824901,,0.5001110987668037,False
F3794,0.4867488705878157,,0.4998889012331963,0.5132511294121843,,0.5001110987668037,False
F2010,0.5132144642788464,,0.499277858015776,0.5132144642788464,,0.500722141984224,False
F1380,0.513013013013013,0.513013013013013,0.49944450616598157,0.513013013013013,0.513013013013013,0.5005554938340184,False
F367,0.48699058090663466,,0.3762428317292592,0.5130094190933654,,0.6237571682707408,False
F2327,0.5130043620501636,,0.602329507969622,0.5130043620501636,,0.602329507969622,False
F3555,0.5128673467566681,,0.4995556049327852,0.5128673467566681,,0.5004443950672148,False
F2583,0.5128417777479323,,0.32647744214977487,0.5128417777479323,,0.6735225578502251,False
F3685,0.4871823368155887,,0.4998333518497945,0.5128176631844112,,0.5001666481502055,False
F3553,0.5128144935773091,,0.4995556049327852,0.5128144935773091,,0.5004443950672148,False
F3552,0.5125859207367047,,0.4995556049327852,0.5125859207367047,,0.5004443950672148,False
F3550,0.5125831751169977,,0.4995556049327852,0.5125831751169977,,0.5004443950672148,False
F1017,0.5125469747246783,,0.4991112098655705,0.5125469747246783,,0.5008887901344294,False
F1341,0.5125469747246783,,0.4991112098655705,0.5125469747246783,,0.5008887901344294,False
F1339,0.5125469747246783,,0.4991112098655705,0.5125469747246783,,0.5008887901344294,False
F1015,0.5125469747246783,,0.4991112098655705,0.5125469747246783,,0.5008887901344294,False
F1686,0.5125084474772948,0.5276397336366184,0.499277858015776,0.5125084474772948,0.5276397336366184,0.500722141984224,False
F444,0.5124980035138157,,0.5788945261226118,0.5124980035138157,,0.5788945261226118,False
F1215,0.5124396537886926,,0.4998889012331963,0.5124396537886926,,0.5001110987668037,False
F1539,0.5123998688468815,,0.4998889012331963,0.5123998688468815,,0.5001110987668037,False
F1989,0.5123944408731532,,0.499277858015776,0.5123944408731532,,0.500722141984224,False
F442,0.5123943886497689,,0.5791167236562192,0.5123943886497689,,0.5791167236562192,False
F1987,0.5123930672996093,,0.499277858015776,0.5123930672996093,,0.500722141984224,False
F1663,0.5123848258583461,,0.499277858015776,0.5123848258583461,,0.500722141984224,False
F1665,0.5123848258583461,,0.499277858015776,0.5123848258583461,,0.500722141984224,False
F1365,0.5123779687682488,,0.4991112098655705,0.5123779687682488,,0.5008887901344294,False
F1041,0.512320259417273,,0.4991112098655705,0.512320259417273,,0.5008887901344294,False
F1662,0.5122852417764151,0.5282090798705544,0.499277858015776,0.5122852417764151,0.5282090798705544,0.500722141984224,False
F1660,0.5122845549896433,0.5280985072002725,0.499277858015776,0.5122845549896433,0.5280985072002725,0.500722141984224,False
F1984,0.5122474685039586,,0.499277858015776,0.5122474685039586,,0.500722141984224,False
F1986,0.5122474685039586,,0.499277858015776,0.5122474685039586,,0.500722141984224,False
F1362,0.5122055277314043,0.5122055277314043,0.4991112098655705,0.5122055277314043,0.5122055277314043,0.5008887901344294,False
F3687,0.5122029861231165,,0.4998333518497945,0.5122029861231165,,0.5001666481502055,False
F1014,0.5121704899111689,0.5121704899111689,0.4991112098655705,0.5121704899111689,0.5121704899111689,0.5008887901344294,False
F1338,0.5121704899111689,0.5121704899111689,0.4991112098655705,0.5121704899111689,0.5121704899111689,0.5008887901344294,False
F1012,0.5121704899111689,0.5121704899111689,0.4991112098655705,0.5121704899111689,0.5121704899111689,0.5008887901344294,False
F1336,0.5121704899111689,0.5121704899111689,0.4991112098655705,0.5121704899111689,0.5121704899111689,0.5008887901344294,False
F1038,0.5121498794286775,0.5121498794286775,0.4991112098655705,0.5121498794286775,0.5121498794286775,0.5008887901344294,False
F3881,0.48785457308584373,,,0.5121454269141563,,,False
F1905,0.5121274992898868,,0.49977780246639264,0.5121274992898868,,0.5002221975336074,False
F3239,0.5121191653865215,0.5124527581809171,0.4995556049327852,0.5121191653865215,0.5124527581809171,0.5004443950672148,False
F3238,0.5121191653865215,0.5124527581809171,0.4995556049327852,0.5121191653865215,0.5124527581809171,0.5004443950672148,False
F472,0.5120327700972862,,0.6236069791970988,0.5120327700972862,,0.6236069791970988,False
F3576,0.5118446034158255,,0.4995556049327852,0.5118446034158255,,0.5004443950672148,False
F3445,0.5117379297288176,0.5117379297288176,0.4998889012331963,0.5117379297288176,0.5117379297288176,0.5001110987668037,False
F3447,0.5117379297288176,0.5117379297288176,0.4998889012331963,0.5117379297288176,0.5117379297288176,0.5001110987668037,False
F3337,0.511685038376155,0.5120143296589914,0.4998333518497945,0.511685038376155,0.5120143296589914,0.5001666481502055,False
F3339,0.511685038376155,0.5120143296589914,0.4998333518497945,0.511685038376155,0.5120143296589914,0.5001666481502055,False
F362,0.5116223365478745,,0.5721552200647116,0.5116223365478745,,0.5721552200647116,False
F569,0.5115777327716245,,0.3848180106188476,0.5115777327716245,,0.6151819893811524,False
F331,0.488432507392937,,0.45651854869349223,0.511567492607063,,0.5434814513065078,False
F325,0.488432507392937,,0.45651854869349223,0.511567492607063,,0.5434814513065078,False
F333,0.48851882008797215,,0.4775580491056549,0.5114811799120278,,0.5224419508943451,False
F327,0.48851882008797215,,0.4775580491056549,0.5114811799120278,,0.5224419508943451,False
F3631,0.5113941644096494,,0.4998333518497945,0.5113941644096494,,0.5001666481502055,False
F3578,0.488824641387746,,0.4995556049327852,0.511175358612254,,0.5004443950672148,False
F3880,0.48890109603734017,,,0.5110989039626599,,,False
F3229,0.5110943628308987,0.5131563232308256,0.4995556049327852,0.5110943628308987,0.5131563232308256,0.5004443950672148,False
F3231,0.5110943628308987,0.5131563232308256,0.4995556049327852,0.5110943628308987,0.5131563232308256,0.5004443950672148,False
F2678,0.5109987745098039,,0.5625527204796176,0.5109987745098039,,0.5625527204796176,False
F631,0.5109785170070832,,0.4991112098655705,0.5109785170070832,,0.5008887901344294,False
F637,0.5109785170070832,,0.4991112098655705,0.5109785170070832,,0.5008887901344294,False
F2533,0.5108137537169675,,0.4937784690589934,0.5108137537169675,,0.5062215309410065,False
F1487,0.5107734878635349,0.5107734878635349,0.4998889012331963,0.5107734878635349,0.5107734878635349,0.5001110987668037,False
F2544,0.4893799000002996,,0.4578380179980002,0.5106200999997004,,0.5421619820019998,False
F2550,0.4893799000002996,,0.4578380179980002,0.5106200999997004,,0.5421619820019998,False
F3849,0.5105516396669231,,,0.5105516396669231,,,False
F3833,0.48945630447278776,,0.4998889012331963,0.5105436955272122,,0.5001110987668037,False
F2569,0.5105095541401273,,0.46443536452054024,0.5105095541401273,,0.5355646354794598,False
F1257,0.5102850934054401,,0.4998889012331963,0.5102850934054401,,0.5001110987668037,False
F1581,0.5102850934054401,,0.4998889012331963,0.5102850934054401,,0.5001110987668037,False
F3523,0.510114176595514,,0.4995556049327852,0.510114176595514,,0.5004443950672148,False
F1902,0.5101124243060444,0.5667334927829166,0.49977780246639264,0.5101124243060444,0.5667334927829166,0.5002221975336074,False
F2556,0.49002045496807783,,0.4477780932434119,0.5099795450319222,,0.5522219067565881,False
F2554,0.49002045496807783,,0.4477780932434119,0.5099795450319222,,0.5522219067565881,False
F3847,0.509928937936937,,,0.509928937936937,,,False
F2739,0.4902709043112966,,0.4776691478724586,0.5097290956887034,,0.5223308521275414,False
F1148,0.4904053573463724,,0.49944450616598157,0.5095946426536275,,0.5005554938340184,False
F1472,0.4904053573463724,,0.49944450616598157,0.5095946426536275,,0.5005554938340184,False
F369,0.49050298627206274,,0.32786617673482094,0.5094970137279373,,0.672133823265179,False
F573,0.4905736601131161,,0.33086584343852055,0.5094263398868839,,0.6691341565614795,False
F1600,0.4907077749756878,,0.499277858015776,0.5092922250243122,,0.500722141984224,False
F1606,0.4907077749756878,,0.499277858015776,0.5092922250243122,,0.500722141984224,False
F1796,0.49078603842891144,,0.4996111543161871,0.5092139615710886,,0.5003888456838129,False
F2625,0.5091875681570338,,0.602329507969622,0.5091875681570338,,0.602329507969622,False
F423,0.5091366529177475,,0.48383512943006335,0.5091366529177475,,0.5161648705699367,False
F2120,0.4908800654482961,,0.4996111543161871,0.5091199345517039,,0.5003888456838129,False
F308,0.5090783090783091,,0.549293562717997,0.5090783090783091,,0.549293562717997,False
F2683,0.509048715669738,,0.32958820762027813,0.509048715669738,,0.6704117923797219,False
F466,0.5090423784494087,,0.38663056642540405,0.5090423784494087,,0.613369433574596,False
F318,0.490985134229489,,0.49527830241084325,0.509014865770511,,0.5047216975891567,False
F1145,0.49099099099099097,0.509009009009009,0.49944450616598157,0.509009009009009,0.509009009009009,0.5005554938340184,False
F1469,0.49099099099099097,0.509009009009009,0.49944450616598157,0.509009009009009,0.509009009009009,0.5005554938340184,False
F577,0.5090067522175284,,0.6233847816634914,0.5090067522175284,,0.6233847816634914,False
F3890,0.5088083491409048,0.5891560745651032,,0.5088083491409048,0.5891560745651032,,False
F2687,0.491368988225903,,0.605518454053802,0.508631011774097,,0.605518454053802,False
F3857,0.5086275238449152,,0.4982779691145428,0.5086275238449152,,0.5017220308854572,False
F3577,0.5086178138552208,,0.4995556049327852,0.5086178138552208,,0.5004443950672148,False
F3895,0.4913953319315686,0.6030317619029985,,0.5086046680684314,0.6030317619029985,,False
F2553,0.5085848881175231,,0.4477780932434119,0.5085848881175231,,0.5522219067565881,False
F2551,0.5085848881175231,,0.4477780932434119,0.5085848881175231,,0.5522219067565881,False
F1793,0.4914332463068658,0.5183345824514011,0.4996111543161871,0.5085667536931342,0.5183345824514011,0.5003888456838129,False
F3863,0.49152705684463216,,0.498222419731141,0.5084729431553678,,0.501777580268859,False
F1352,0.5084331224193959,,0.4991112098655705,0.5084331224193959,,0.5008887901344294,False
F1028,0.5084331224193959,,0.4991112098655705,0.5084331224193959,,0.5008887901344294,False
F3663,0.5084079040884257,,0.4998333518497945,0.5084079040884257,,0.5001666481502055,False
F1025,0.5083946495187452,0.5083946495187452,0.4991112098655705,0.5083946495187452,0.5083946495187452,0.5008887901344294,False
F1349,0.5083946495187452,0.5083946495187452,0.4991112098655705,0.5083946495187452,0.5083946495187452,0.5008887901344294,False
F1027,0.5083788481488352,,0.4991112098655705,0.5083788481488352,,0.5008887901344294,False
F1351,0.5083788481488352,,0.4991112098655705,0.5083788481488352,,0.5008887901344294,False
F3661,0.5083537082314589,,0.4998333518497945,0.5083537082314589,,0.5001666481502055,False
F1348,0.5083390012160185,0.5083390012160185,0.4991112098655705,0.5083390012160185,0.5083390012160185,0.5008887901344294,False
F1024,0.5083390012160185,0.5083390012160185,0.4991112098655705,0.5083390012160185,0.5083390012160185,0.5008887901344294,False
F2536,0.5083235070672728,,0.4937784690589934,0.5083235070672728,,0.5062215309410065,False
F3566,0.5082327406913196,,0.4995556049327852,0.5082327406913196,,0.5004443950672148,False
F3565,0.5082327406913196,,0.4995556049327852,0.5082327406913196,,0.5004443950672148,False
F1449,0.5082057366007983,,0.49944450616598157,0.5082057366007983,,0.5005554938340184,False
F1447,0.5082057366007983,,0.49944450616598157,0.5082057366007983,,0.5005554938340184,False
F1125,0.5082057366007983,,0.49944450616598157,0.5082057366007983,,0.5005554938340184,False
F1123,0.5082057366007983,,0.49944450616598157,0.5082057366007983,,0.5005554938340184,False
F2117,0.4918079817271871,,0.4996111543161871,0.5081920182728129,,0.5003888456838129,False
F3562,0.5081860651563013,,0.4995556049327852,0.5081860651563013,,0.5004443950672148,False
F3563,0.5081860651563013,,0.4995556049327852,0.5081860651563013,,0.5004443950672148,False
F3902,0.4918342406399289,0.5081657593600711,,0.508165759360071,0.5081657593600711,,False
F3861,0.5081616445909302,,,0.5081616445909302,,,False
F2636,0.50815569098374,,0.4800577713587379,0.50815569098374,,0.519942228641262,False
F3878,0.49185667752442996,0.5135722041259501,0.5079511055698887,0.50814332247557,0.5135722041259501,0.5079511055698887,False
F1055,0.5081192303414526,0.5081192303414526,0.49944450616598157,0.5081192303414526,0.5081192303414526,0.5005554938340184,False
F3660,0.5080676364294946,,0.4998333518497945,0.5080676364294946,,0.5001666481502055,False
F3658,0.5080662643824828,,0.4998333518497945,0.5080662643824828,,0.5001666481502055,False
F3741,0.4919449211777989,,0.4998889012331963,0.5080550788222011,,0.5001110987668037,False
F1675,0.5080532616877373,,0.499277858015776,0.5080532616877373,,0.500722141984224,False
F1676,0.5080532616877373,,0.499277858015776,0.5080532616877373,,0.500722141984224,False
F1999,0.5080408995258424,,0.499277858015776,0.5080408995258424,,0.500722141984224,False
F2000,0.5080408995258424,,0.499277858015776,0.5080408995258424,,0.500722141984224,False
F3479,0.4919889681000174,,0.4995556049327852,0.5080110318999826,,0.5004443950672148,False
F1673,0.50800106589307,0.5084461037212854,0.499277858015776,0.50800106589307,0.5084461037212854,0.500722141984224,False
F1672,0.50800106589307,0.5084461037212854,0.499277858015776,0.50800106589307,0.5084461037212854,0.500722141984224,False
F3482,0.49201230586752664,,0.4995556049327852,0.5079876941324734,,0.5004443950672148,False
F1997,0.5079838962237716,,0.499277858015776,0.5079838962237716,,0.500722141984224,False
F1996,0.5079838962237716,,0.499277858015776,0.5079838962237716,,0.500722141984224,False
F3739,0.492043697585054,,0.4998889012331963,0.507956302414946,,0.5001110987668037,False
F1538,0.5078568400604182,,0.4998889012331963,0.5078568400604182,,0.5001110987668037,False
F1214,0.5078534103240552,,0.4998889012331963,0.5078534103240552,,0.5001110987668037,False
F319,0.4922729096871973,,0.49068141948562644,0.5077270903128027,,0.5093185805143736,False
F1120,0.5076743410076744,0.5076743410076744,0.49944450616598157,0.5076743410076744,0.5076743410076744,0.5005554938340184,False
F1444,0.5076743410076744,0.5076743410076744,0.49944450616598157,0.5076743410076744,0.5076743410076744,0.5005554938340184,False
F1122,0.5076743410076744,0.5076743410076744,0.49944450616598157,0.5076743410076744,0.5076743410076744,0.5005554938340184,False
F1446,0.5076743410076744,0.5076743410076744,0.49944450616598157,0.5076743410076744,0.5076743410076744,0.5005554938340184,False
F997,0.492495723324883,,0.4991112098655705,0.507504276675117,,0.5008887901344294,False
F672,0.507504276675117,0.507504276675117,0.4991112098655705,0.507504276675117,0.507504276675117,0.5008887901344294,False
F675,0.5074932844177882,0.5168490694367155,0.4991112098655705,0.5074932844177882,0.5168490694367155,0.5008887901344294,False
F306,0.5074635117204777,,0.6003297301671556,0.5074635117204777,,0.6003297301671556,False
F3771,0.5073300325550575,,0.4998889012331963,0.5073300325550575,,0.5001110987668037,False
F420,0.492698898669048,,0.48383512943006335,0.5073011013309521,,0.5161648705699367,False
F3769,0.5072785865096122,,0.4998889012331963,0.5072785865096122,,0.5001110987668037,False
F321,0.4927547369412182,,0.49527830241084325,0.5072452630587818,,0.5047216975891567,False
F2097,0.5072091957052302,,0.4996111543161871,0.5072091957052302,,0.5003888456838129,False
F2095,0.5072078230480128,,0.4996111543161871,0.5072078230480128,,0.5003888456838129,False
F3883,0.5071919306633967,,,0.5071919306633967,,,False
F2775,0.4928240740740741,,0.4622689385678683,0.5071759259259259,,0.5377310614321317,False
F1773,0.5071611527026249,,0.4996111543161871,0.5071611527026249,,0.5003888456838129,False
F1771,0.5071611527026249,,0.4996111543161871,0.5071611527026249,,0.5003888456838129,False
F1268,0.4928392313664063,,0.4991112098655705,0.5071607686335937,,0.5008887901344294,False
F944,0.4928392313664063,,0.4991112098655705,0.5071607686335937,,0.5008887901344294,False
F3884,0.5071411818439926,,,0.5071411818439926,,,False
F3910,0.492896536873132,0.5071034631268679,,0.507103463126868,0.5071034631268679,,False
F941,0.4929285434572023,0.5070714565427977,0.4991112098655705,0.5070714565427977,0.5070714565427977,0.5008887901344294,False
F1265,0.4929285434572023,0.5070714565427977,0.4991112098655705,0.5070714565427977,0.5070714565427977,0.5008887901344294,False
F1592,0.4929425791315719,,0.499277858015776,0.5070574208684281,,0.500722141984224,False
F1589,0.4929755448966248,0.5070244551033752,0.499277858015776,0.5070244551033751,0.5070244551033752,0.500722141984224,False
F1916,0.49299477492623917,,0.499277858015776,0.5070052250737609,,0.500722141984224,False
F1847,0.49299766588862953,0.5070023341113704,0.49977780246639264,0.5070023341113705,0.5070023341113704,0.5002221975336074,False
F2174,0.49299766588862953,,0.49977780246639264,0.5070023341113705,,0.5002221975336074,False
F1850,0.49299766588862953,,0.49977780246639264,0.5070023341113705,,0.5002221975336074,False
F2171,0.49299766588862953,,0.49977780246639264,0.5070023341113705,,0.5002221975336074,False
F1716,0.4930015071776246,,0.4996111543161871,0.5069984928223754,,0.5003888456838129,False
F1710,0.4930015071776246,,0.4996111543161871,0.5069984928223754,,0.5003888456838129,False
F2094,0.5069737849924641,,0.4996111543161871,0.5069737849924641,,0.5003888456838129,False
F2092,0.5069737849924641,,0.4996111543161871,0.5069737849924641,,0.5003888456838129,False
F623,0.49304396215915414,0.5069560378408459,0.4991112098655705,0.5069560378408459,0.5069560378408459,0.5008887901344294,False
F626,0.49304396215915414,,0.4991112098655705,0.5069560378408459,,0.5008887901344294,False
F1770,0.5069298599615107,0.5311600051611912,0.4996111543161871,0.5069298599615107,0.5311600051611912,0.5003888456838129,False
F1768,0.5069264283184675,0.5312663860955315,0.4996111543161871,0.5069264283184675,0.5312663860955315,0.5003888456838129,False
F1913,0.4930826836330471,,0.499277858015776,0.5069173163669529,,0.500722141984224,False
F1900,0.4931897738203544,,0.49977780246639264,0.5068102261796457,,0.5002221975336074,False
F447,0.5067481233029867,,0.5788945261226118,0.5067481233029867,,0.5788945261226118,False
F3737,0.49333259251027894,,0.4998889012331963,0.5066674074897211,,0.5001110987668037,False
F1231,0.5066228209170017,,0.4998889012331963,0.5066228209170017,,0.5001110987668037,False
F1557,0.5066228209170017,,0.4998889012331963,0.5066228209170017,,0.5001110987668037,False
F1233,0.5066228209170017,,0.4998889012331963,0.5066228209170017,,0.5001110987668037,False
F1555,0.5066228209170017,,0.4998889012331963,0.5066228209170017,,0.5001110987668037,False
F2682,0.4934159643034209,,0.37316635600159653,0.5065840356965792,,0.6268336439984035,False
F3865,0.5065803240052422,,0.49816687034773915,0.5065803240052422,,0.5018331296522609,False
F445,0.5065359477124184,,0.5791167236562192,0.5065359477124184,,0.5791167236562192,False
F1523,0.49349927769752194,0.506500722302478,0.4998889012331963,0.506500722302478,0.506500722302478,0.5001110987668037,False
F1202,0.49349927769752194,,0.4998889012331963,0.506500722302478,,0.5001110987668037,False
F1526,0.49349927769752194,,0.4998889012331963,0.506500722302478,,0.5001110987668037,False
F1199,0.49349927769752194,0.506500722302478,0.4998889012331963,0.506500722302478,0.506500722302478,0.5001110987668037,False
F1755,0.49350939034802355,,0.4996111543161871,0.5064906096519765,,0.5003888456838129,False
F3768,0.5064725984643013,,0.4998889012331963,0.5064725984643013,,0.5001110987668037,False
F3766,0.5064698546752109,,0.4998889012331963,0.5064698546752109,,0.5001110987668037,False
F2622,0.5064612868047982,,0.602329507969622,0.5064612868047982,,0.602329507969622,False
F2745,0.49356802406224065,,0.4578380179980002,0.5064319759377593,,0.5421619820019998,False
F2751,0.49356802406224065,,0.4578380179980002,0.5064319759377593,,0.5421619820019998,False
F3683,0.4935801920316997,,0.4998333518497945,0.5064198079683002,,0.5001666481502055,False
F3795,0.5063655906897748,,0.4998889012331963,0.5063655906897748,,0.5001110987668037,False
F606,0.49364139020537123,,0.48203148895664544,0.5063586097946288,,0.5179685110433545,False
F460,0.506303224807511,,0.5720866405790304,0.506303224807511,,0.5720866405790304,False
F3740,0.493721524613846,,0.4998889012331963,0.506278475386154,,0.5001110987668037,False
F436,0.49379229758021326,,0.45723589011371857,0.5062077024197867,,0.5427641098862814,False
F438,0.49379229758021326,,0.45723589011371857,0.5062077024197867,,0.5427641098862814,False
F3867,0.4938897974691908,,0.49816687034773915,0.5061102025308092,,0.5018331296522609,False
F1163,0.5061063026207302,0.5061063026207302,0.4998889012331963,0.5061063026207302,0.5061063026207302,0.5001110987668037,False
F3258,0.5059505678902582,0.5059505678902582,0.4998333518497945,0.5059505678902582,0.5059505678902582,0.5001666481502055,False
F1554,0.5058614194444101,0.5058614194444101,0.4998889012331963,0.5058614194444101,0.5058614194444101,0.5001110987668037,False
F1552,0.5058614194444101,0.5058614194444101,0.4998889012331963,0.5058614194444101,0.5058614194444101,0.5001110987668037,False
F1228,0.5058614194444101,0.5058614194444101,0.4998889012331963,0.5058614194444101,0.5058614194444101,0.5001110987668037,False
F1230,0.5058614194444101,0.5058614194444101,0.4998889012331963,0.5058614194444101,0.5058614194444101,0.5001110987668037,False
F667,0.4941569282136895,,0.4991112098655705,0.5058430717863105,,0.5008887901344294,False
F664,0.4941569282136895,0.5058430717863105,0.4991112098655705,0.5058430717863105,0.5058430717863105,0.5008887901344294,False
F1321,0.49416723345493513,,0.4991112098655705,0.5058327665450648,,0.5008887901344294,False
F625,0.4941809737765961,,0.4991112098655705,0.5058190262234039,,0.5008887901344294,False
F3904,0.49418788858851076,0.5058121114114893,,0.5058121114114893,0.5058121114114893,,False
F2205,0.5057845070441862,,0.49977780246639264,0.5057845070441862,,0.5002221975336074,False
F2203,0.5057845070441862,,0.49977780246639264,0.5057845070441862,,0.5002221975336074,False
F888,0.5057839074026057,0.5057839074026057,0.4998889012331963,0.5057839074026057,0.5057839074026057,0.5001110987668037,False
F891,0.5057839074026057,0.5064465324679422,0.4998889012331963,0.5057839074026057,0.5064465324679422,0.5001110987668037,False
F3286,0.5057838641783222,0.5057838641783222,0.4998333518497945,0.5057838641783222,0.5057838641783222,0.5001666481502055,False
F3288,0.5057838641783222,0.5057838641783222,0.4998333518497945,0.5057838641783222,0.5057838641783222,0.5001666481502055,False
F3178,0.5057836479127112,0.5057836479127112,0.4995556049327852,0.5057836479127112,0.5057836479127112,0.5004443950672148,False
F3180,0.5057836479127112,0.5057836479127112,0.4995556049327852,0.5057836479127112,0.5057836479127112,0.5004443950672148,False
F3347,0.5057797480372868,0.5064465628850306,0.4998333518497945,0.5057797480372868,0.5064465628850306,0.5001666481502055,False
F3346,0.5057797480372868,0.5064465628850306,0.4998333518497945,0.5057797480372868,0.5064465628850306,0.5001666481502055,False
F3454,0.5057791057716975,0.5065569699788316,0.4998889012331963,0.5057791057716975,0.5065569699788316,0.5001110987668037,False
F3455,0.5057791057716975,0.5065569699788316,0.4998889012331963,0.5057791057716975,0.5065569699788316,0.5001110987668037,False
F632,0.494268224819143,0.505731775180857,0.4991112098655705,0.505731775180857,0.505731775180857,0.5008887901344294,False
F635,0.494268224819143,0.505731775180857,0.4991112098655705,0.505731775180857,0.505731775180857,0.5008887901344294,False
